CarbonDioxide,Humidity,Light,Sound,Temperature
434.0,31.0,43.0,72.0,21.5
428.0,31.0,44.0,10.0,21.5
426.0,31.0,43.0,8.0,21.5
424.0,31.0,43.0,9.0,21.4
430.0,31.0,43.0,9.0,21.4
427.0,31.0,43.0,9.0,21.4
429.0,31.0,43.0,9.0,21.4
428.0,31.0,43.0,9.0,21.4
434.0,31.0,0.0,9.0,21.3
430.0,31.0,0.0,9.0,21.3
432.0,30.0,0.0,10.0,21.3
428.0,30.0,0.0,9.0,21.3
427.0,30.0,0.0,9.0,21.3
430.0,30.0,0.0,9.0,21.2
428.0,30.0,0.0,9.0,21.2
433.0,30.0,0.0,9.0,21.2
435.0,30.0,0.0,10.0,21.2
430.0,30.0,0.0,9.0,21.2
432.0,30.0,0.0,9.0,21.2
436.0,0.0,0.0,10.0,0.0
435.0,30.0,0.0,9.0,21.2
439.0,30.0,0.0,9.0,21.2
437.0,30.0,0.0,9.0,21.2
440.0,30.0,0.0,9.0,21.2
440.0,30.0,0.0,9.0,21.1
440.0,30.0,0.0,9.0,21.1
441.0,30.0,0.0,9.0,21.1
438.0,30.0,0.0,9.0,21.1
439.0,30.0,0.0,66.0,21.1
442.0,30.0,0.0,75.0,21.1
434.0,30.0,0.0,9.0,21.1
440.0,30.0,0.0,9.0,21.1
440.0,30.0,0.0,9.0,21.1
439.0,30.0,0.0,9.0,21.1
436.0,30.0,0.0,17.0,21.1
434.0,30.0,0.0,9.0,21.1
435.0,30.0,0.0,10.0,21.0
436.0,29.0,0.0,9.0,21.0
440.0,29.0,0.0,9.0,21.1
436.0,29.0,0.0,9.0,21.0
440.0,29.0,0.0,9.0,21.1
442.0,29.0,0.0,9.0,21.0
442.0,29.0,0.0,9.0,21.0
437.0,29.0,0.0,10.0,21.0
432.0,29.0,0.0,11.0,21.0
435.0,29.0,0.0,11.0,21.0
438.0,29.0,0.0,10.0,21.0
434.0,29.0,0.0,10.0,21.0
436.0,29.0,0.0,10.0,21.0
444.0,29.0,0.0,10.0,21.0
436.0,29.0,44.0,11.0,21.0
441.0,29.0,43.0,11.0,21.0
436.0,29.0,42.0,11.0,21.0
444.0,29.0,43.0,10.0,21.0
435.0,29.0,43.0,11.0,21.1
434.0,29.0,43.0,91.0,21.0
446.0,29.0,44.0,11.0,21.0
446.0,29.0,44.0,10.0,21.0
443.0,29.0,0.0,15.0,21.0
445.0,29.0,44.0,11.0,21.0
452.0,29.0,44.0,14.0,21.0
457.0,29.0,45.0,12.0,21.0
456.0,29.0,44.0,11.0,21.0
460.0,30.0,44.0,11.0,21.0
468.0,30.0,45.0,11.0,21.0
465.0,30.0,46.0,10.0,21.0
464.0,30.0,45.0,12.0,21.1
470.0,30.0,45.0,11.0,21.1
464.0,30.0,45.0,11.0,21.1
468.0,30.0,44.0,10.0,21.1
468.0,30.0,45.0,11.0,21.2
456.0,30.0,45.0,11.0,21.2
462.0,30.0,45.0,10.0,21.2
464.0,31.0,45.0,80.0,21.2
457.0,31.0,45.0,11.0,21.2
458.0,31.0,44.0,11.0,21.3
459.0,31.0,45.0,10.0,21.3
451.0,31.0,45.0,11.0,21.4
443.0,31.0,45.0,11.0,21.4
455.0,31.0,44.0,11.0,21.4
451.0,31.0,45.0,9.0,21.3
443.0,31.0,44.0,11.0,21.4
443.0,31.0,45.0,11.0,21.4
440.0,31.0,45.0,10.0,21.4
436.0,31.0,45.0,10.0,21.4
438.0,31.0,45.0,11.0,21.4
438.0,31.0,44.0,11.0,21.4
435.0,31.0,44.0,10.0,21.3
433.0,31.0,44.0,11.0,21.4
435.0,31.0,43.0,11.0,21.4
436.0,31.0,43.0,15.0,21.3
429.0,31.0,43.0,10.0,21.3
430.0,31.0,43.0,11.0,21.3
437.0,31.0,43.0,11.0,21.4
441.0,31.0,43.0,12.0,21.4
443.0,31.0,43.0,12.0,21.4
448.0,31.0,43.0,10.0,21.4
457.0,31.0,43.0,10.0,21.4
445.0,31.0,43.0,10.0,21.4
448.0,31.0,43.0,10.0,21.4
450.0,31.0,43.0,11.0,21.4
451.0,31.0,43.0,10.0,21.4
447.0,31.0,0.0,11.0,21.4
440.0,31.0,0.0,9.0,21.4
441.0,31.0,0.0,9.0,21.4
440.0,31.0,0.0,8.0,21.3
442.0,31.0,0.0,9.0,21.4
444.0,31.0,0.0,75.0,21.4
444.0,31.0,0.0,9.0,21.4
437.0,31.0,0.0,8.0,21.3
434.0,31.0,0.0,100.0,21.3
436.0,31.0,0.0,9.0,21.3
441.0,31.0,0.0,10.0,21.3
434.0,31.0,0.0,9.0,21.3
441.0,31.0,0.0,9.0,21.3
432.0,31.0,0.0,8.0,21.3
436.0,31.0,0.0,86.0,21.3
436.0,31.0,0.0,9.0,21.3
430.0,31.0,0.0,10.0,21.3
437.0,31.0,0.0,9.0,21.3
434.0,31.0,0.0,17.0,21.3
442.0,31.0,0.0,9.0,21.3
432.0,31.0,0.0,9.0,21.2
435.0,31.0,0.0,9.0,21.3
432.0,31.0,0.0,9.0,21.2
428.0,31.0,0.0,9.0,21.3
432.0,31.0,0.0,9.0,21.2
429.0,31.0,0.0,9.0,21.2
434.0,31.0,0.0,100.0,21.2
433.0,31.0,0.0,9.0,21.2
431.0,31.0,0.0,9.0,21.2
434.0,30.0,0.0,8.0,21.2
438.0,30.0,0.0,9.0,21.2
426.0,30.0,0.0,9.0,21.2
430.0,30.0,0.0,10.0,21.2
432.0,30.0,0.0,10.0,21.2
429.0,30.0,0.0,11.0,21.2
439.0,30.0,0.0,10.0,21.2
433.0,30.0,0.0,11.0,21.2
435.0,30.0,0.0,69.0,21.2
438.0,30.0,0.0,11.0,21.2
441.0,30.0,42.0,10.0,21.1
447.0,30.0,42.0,100.0,21.1
449.0,30.0,41.0,10.0,21.1
455.0,30.0,9.0,26.0,21.2
485.0,30.0,10.0,37.0,21.2
474.0,30.0,10.0,14.0,21.0
499.0,31.0,7.0,60.0,21.0
488.0,31.0,12.0,19.0,21.0
501.0,31.0,12.0,12.0,21.0
495.0,31.0,11.0,13.0,21.1
504.0,31.0,10.0,20.0,21.1
503.0,31.0,9.0,12.0,21.1
512.0,31.0,6.0,12.0,21.1
502.0,31.0,8.0,12.0,21.1
504.0,31.0,3.0,11.0,21.1
506.0,31.0,3.0,100.0,21.2
520.0,32.0,3.0,14.0,21.2
531.0,32.0,4.0,22.0,21.3
555.0,32.0,6.0,36.0,21.3
566.0,32.0,4.0,12.0,21.3
581.0,32.0,7.0,33.0,21.3
604.0,33.0,6.0,34.0,21.3
646.0,33.0,4.0,100.0,21.3
717.0,34.0,5.0,45.0,21.4
842.0,36.0,6.0,91.0,21.6
970.0,38.0,5.0,55.0,22.1
947.0,39.0,5.0,87.0,22.1
922.0,38.0,5.0,100.0,22.0
826.0,38.0,5.0,100.0,21.9
895.0,39.0,7.0,82.0,21.9
877.0,39.0,5.0,100.0,22.0
922.0,39.0,6.0,42.0,22.1
883.0,40.0,6.0,56.0,22.2
890.0,40.0,6.0,91.0,22.2
861.0,40.0,5.0,87.0,22.2
717.0,38.0,6.0,37.0,22.0
703.0,39.0,9.0,76.0,22.0
708.0,39.0,5.0,100.0,22.0
707.0,39.0,8.0,68.0,21.9
696.0,38.0,5.0,100.0,21.9
679.0,37.0,4.0,69.0,21.9
670.0,37.0,4.0,61.0,21.9
666.0,38.0,4.0,28.0,21.9
636.0,37.0,36.0,10.0,21.8
606.0,37.0,32.0,14.0,21.7
570.0,37.0,32.0,10.0,21.6
544.0,37.0,32.0,12.0,21.5
523.0,36.0,25.0,9.0,21.5
508.0,36.0,25.0,9.0,21.5
496.0,35.0,25.0,9.0,21.4
484.0,35.0,25.0,8.0,21.4
480.0,35.0,25.0,8.0,21.4
467.0,34.0,25.0,9.0,21.4
455.0,34.0,25.0,9.0,21.3
458.0,34.0,25.0,8.0,21.3
452.0,34.0,25.0,9.0,21.3
451.0,34.0,25.0,9.0,21.2
444.0,33.0,25.0,9.0,21.2
441.0,33.0,25.0,9.0,21.2
438.0,33.0,25.0,8.0,21.2
444.0,33.0,25.0,9.0,21.1
452.0,33.0,25.0,8.0,21.1
437.0,33.0,25.0,8.0,21.1
448.0,32.0,25.0,8.0,21.1
439.0,32.0,0.0,32.0,21.1
441.0,32.0,25.0,8.0,21.0
441.0,32.0,25.0,9.0,21.0
440.0,31.0,25.0,9.0,21.0
439.0,31.0,25.0,9.0,21.0
436.0,31.0,25.0,8.0,21.0
440.0,31.0,25.0,9.0,20.9
438.0,31.0,25.0,100.0,20.9
437.0,31.0,25.0,8.0,20.9
441.0,31.0,25.0,8.0,20.9
452.0,31.0,25.0,8.0,20.9
446.0,31.0,25.0,8.0,20.8
441.0,31.0,25.0,8.0,20.8
440.0,31.0,25.0,8.0,20.8
446.0,31.0,25.0,9.0,20.8
450.0,30.0,25.0,8.0,20.8
447.0,30.0,25.0,9.0,20.7
443.0,30.0,25.0,11.0,20.7
444.0,30.0,25.0,10.0,20.7
450.0,30.0,25.0,9.0,20.7
455.0,30.0,25.0,11.0,20.7
453.0,30.0,25.0,11.0,20.7
456.0,30.0,25.0,78.0,20.7
457.0,30.0,25.0,10.0,20.7
454.0,30.0,53.0,10.0,20.6
460.0,30.0,54.0,10.0,20.6
463.0,29.0,51.0,11.0,20.6
465.0,29.0,50.0,9.0,20.6
479.0,29.0,48.0,50.0,20.7
486.0,29.0,49.0,16.0,20.6
494.0,29.0,49.0,15.0,20.7
504.0,29.0,48.0,15.0,20.7
494.0,29.0,48.0,23.0,20.7
502.0,29.0,50.0,24.0,20.6
500.0,29.0,48.0,11.0,20.5
488.0,29.0,49.0,11.0,20.5
492.0,29.0,49.0,14.0,20.5
485.0,29.0,51.0,15.0,20.5
485.0,29.0,48.0,10.0,20.6
475.0,29.0,50.0,10.0,20.6
491.0,29.0,48.0,95.0,20.6
487.0,29.0,51.0,12.0,20.6
475.0,29.0,49.0,14.0,20.7
491.0,29.0,49.0,10.0,20.7
478.0,29.0,50.0,11.0,20.7
470.0,29.0,50.0,10.0,20.7
468.0,29.0,50.0,10.0,20.7
463.0,29.0,51.0,10.0,20.8
467.0,29.0,49.0,10.0,20.8
469.0,29.0,50.0,11.0,20.8
487.0,29.0,51.0,61.0,20.9
538.0,30.0,50.0,25.0,21.0
588.0,31.0,49.0,76.0,21.0
624.0,31.0,49.0,29.0,21.1
644.0,32.0,49.0,63.0,21.2
666.0,32.0,49.0,29.0,21.2
686.0,32.0,50.0,57.0,21.3
642.0,32.0,50.0,10.0,21.3
590.0,32.0,49.0,10.0,21.2
555.0,31.0,49.0,10.0,21.2
528.0,31.0,49.0,11.0,21.1
510.0,31.0,48.0,11.0,21.1
491.0,31.0,48.0,10.0,21.1
483.0,31.0,49.0,10.0,21.1
477.0,31.0,48.0,10.0,21.1
472.0,30.0,49.0,9.0,21.0
465.0,30.0,49.0,10.0,21.0
470.0,30.0,47.0,22.0,21.0
463.0,30.0,48.0,9.0,21.0
457.0,30.0,48.0,9.0,21.0
460.0,30.0,48.0,9.0,21.0
454.0,30.0,48.0,9.0,21.0
458.0,30.0,48.0,9.0,21.0
459.0,30.0,48.0,9.0,21.0
460.0,30.0,48.0,10.0,21.0
465.0,29.0,47.0,9.0,21.0
466.0,29.0,0.0,9.0,21.0
473.0,29.0,0.0,8.0,21.0
472.0,29.0,0.0,9.0,21.0
476.0,29.0,0.0,8.0,21.0
470.0,29.0,0.0,9.0,20.9
468.0,29.0,0.0,68.0,20.9
464.0,29.0,0.0,9.0,20.8
471.0,29.0,0.0,9.0,20.8
471.0,29.0,0.0,9.0,20.8
464.0,29.0,0.0,8.0,20.7
474.0,29.0,0.0,8.0,20.8
476.0,29.0,0.0,100.0,20.8
477.0,29.0,0.0,9.0,20.8
474.0,28.0,0.0,8.0,20.7
479.0,28.0,0.0,8.0,20.7
472.0,28.0,0.0,9.0,20.7
478.0,28.0,0.0,8.0,20.7
478.0,28.0,0.0,9.0,20.7
476.0,28.0,0.0,8.0,20.7
475.0,28.0,0.0,8.0,20.7
475.0,28.0,0.0,9.0,20.7
480.0,28.0,0.0,9.0,20.6
476.0,28.0,0.0,9.0,20.6
478.0,28.0,0.0,8.0,20.6
479.0,28.0,0.0,9.0,20.6
484.0,28.0,0.0,8.0,20.5
489.0,28.0,0.0,9.0,20.5
484.0,28.0,0.0,8.0,20.5
483.0,28.0,0.0,8.0,20.5
488.0,28.0,0.0,14.0,20.5
481.0,28.0,0.0,8.0,20.5
492.0,27.0,40.0,10.0,20.3
486.0,27.0,41.0,10.0,20.4
484.0,27.0,40.0,9.0,20.4
481.0,26.0,41.0,10.0,20.4
487.0,26.0,41.0,100.0,20.5
488.0,26.0,40.0,10.0,20.5
492.0,26.0,41.0,10.0,20.5
487.0,26.0,41.0,10.0,20.5
489.0,26.0,41.0,9.0,20.5
486.0,26.0,42.0,10.0,20.5
490.0,26.0,41.0,10.0,20.6
488.0,26.0,41.0,9.0,20.6
492.0,26.0,40.0,10.0,20.6
487.0,27.0,41.0,9.0,20.6
489.0,27.0,41.0,14.0,20.7
485.0,27.0,41.0,10.0,20.7
479.0,27.0,42.0,10.0,20.7
479.0,27.0,41.0,10.0,20.7
487.0,27.0,41.0,12.0,20.7
485.0,27.0,40.0,10.0,20.7
473.0,27.0,43.0,10.0,20.7
478.0,27.0,41.0,9.0,20.8
474.0,27.0,41.0,11.0,20.8
464.0,27.0,42.0,10.0,20.8
474.0,27.0,5.0,11.0,20.8
469.0,27.0,14.0,10.0,20.8
468.0,27.0,13.0,10.0,20.8
464.0,28.0,13.0,10.0,20.8
460.0,28.0,13.0,11.0,20.8
492.0,28.0,14.0,18.0,20.9
470.0,28.0,17.0,13.0,20.9
476.0,28.0,0.0,25.0,20.9
467.0,28.0,18.0,10.0,21.0
470.0,28.0,18.0,33.0,21.0
573.0,29.0,17.0,80.0,21.1
626.0,30.0,17.0,100.0,21.2
594.0,30.0,18.0,12.0,21.2
557.0,30.0,17.0,81.0,21.2
548.0,30.0,17.0,9.0,21.1
534.0,30.0,17.0,11.0,21.1
526.0,30.0,17.0,11.0,21.1
518.0,30.0,16.0,9.0,21.1
504.0,30.0,16.0,89.0,21.0
494.0,30.0,14.0,8.0,21.0
493.0,29.0,14.0,9.0,21.0
489.0,30.0,2.0,9.0,21.0
482.0,30.0,2.0,9.0,20.9
480.0,30.0,2.0,8.0,20.9
478.0,30.0,2.0,9.0,20.8
479.0,30.0,2.0,84.0,20.8
476.0,30.0,2.0,9.0,20.8
475.0,30.0,2.0,8.0,20.8
472.0,30.0,2.0,8.0,20.7
474.0,30.0,2.0,8.0,20.7
469.0,30.0,2.0,80.0,20.7
467.0,30.0,2.0,9.0,20.7
474.0,30.0,2.0,8.0,20.7
470.0,31.0,2.0,9.0,20.6
467.0,31.0,2.0,8.0,20.6
462.0,31.0,2.0,8.0,20.6
468.0,31.0,2.0,9.0,20.5
466.0,31.0,2.0,9.0,20.5
464.0,31.0,2.0,9.0,20.5
468.0,31.0,2.0,8.0,20.5
465.0,31.0,2.0,8.0,20.5
465.0,31.0,2.0,8.0,20.5
466.0,31.0,2.0,8.0,20.5
468.0,31.0,2.0,9.0,20.5
462.0,30.0,2.0,9.0,20.5
463.0,30.0,2.0,8.0,20.5
463.0,30.0,2.0,8.0,20.4
456.0,30.0,2.0,9.0,20.4
459.0,30.0,2.0,8.0,20.4
457.0,30.0,2.0,8.0,20.4
455.0,30.0,2.0,9.0,20.4
452.0,30.0,2.0,8.0,20.4
454.0,30.0,2.0,9.0,20.4
448.0,30.0,2.0,9.0,20.4
455.0,30.0,2.0,9.0,20.3
454.0,29.0,2.0,8.0,20.3
453.0,29.0,2.0,8.0,20.3
453.0,29.0,2.0,8.0,20.3
452.0,29.0,2.0,9.0,20.3
459.0,29.0,0.0,16.0,20.3
452.0,29.0,2.0,8.0,20.3
461.0,29.0,2.0,9.0,20.3
460.0,29.0,2.0,8.0,20.2
456.0,29.0,2.0,66.0,20.2
457.0,29.0,2.0,9.0,20.2
460.0,29.0,2.0,8.0,20.2
449.0,29.0,2.0,9.0,20.2
453.0,29.0,2.0,8.0,20.2
449.0,29.0,2.0,9.0,20.2
454.0,29.0,2.0,79.0,20.2
453.0,29.0,2.0,8.0,20.2
452.0,29.0,3.0,8.0,20.1
456.0,29.0,3.0,8.0,20.1
455.0,29.0,3.0,66.0,20.1
452.0,29.0,3.0,8.0,20.1
454.0,29.0,3.0,100.0,20.1
458.0,29.0,3.0,10.0,20.1
453.0,29.0,3.0,16.0,20.1
448.0,29.0,0.0,21.0,20.2
449.0,29.0,4.0,10.0,20.2
454.0,29.0,4.0,9.0,20.2
450.0,29.0,3.0,9.0,20.2
445.0,29.0,4.0,11.0,20.2
447.0,29.0,3.0,9.0,20.2
443.0,29.0,3.0,9.0,20.2
442.0,29.0,3.0,9.0,20.2
439.0,29.0,3.0,9.0,20.3
437.0,29.0,3.0,10.0,20.3
440.0,29.0,3.0,11.0,20.3
437.0,30.0,3.0,10.0,20.3
435.0,30.0,3.0,11.0,20.3
440.0,30.0,3.0,10.0,20.3
432.0,30.0,4.0,9.0,20.3
434.0,30.0,4.0,10.0,20.3
433.0,30.0,4.0,10.0,20.3
433.0,31.0,3.0,9.0,20.4
426.0,31.0,3.0,9.0,20.4
423.0,31.0,3.0,9.0,20.4
422.0,31.0,3.0,10.0,20.4
424.0,31.0,3.0,10.0,20.4
426.0,32.0,3.0,9.0,20.4
424.0,32.0,3.0,10.0,20.4
431.0,32.0,3.0,68.0,20.4
426.0,32.0,3.0,10.0,20.4
417.0,32.0,2.0,10.0,20.4
421.0,32.0,3.0,10.0,20.4
430.0,32.0,2.0,9.0,20.3
428.0,33.0,2.0,9.0,20.4
427.0,33.0,2.0,10.0,20.3
424.0,33.0,2.0,9.0,20.3
436.0,33.0,2.0,8.0,20.3
436.0,33.0,2.0,8.0,20.3
434.0,33.0,2.0,19.0,20.3
438.0,33.0,0.0,25.0,20.3
433.0,33.0,2.0,9.0,20.3
446.0,33.0,2.0,42.0,20.3
437.0,33.0,2.0,8.0,20.3
441.0,33.0,2.0,8.0,20.3
448.0,33.0,2.0,9.0,20.3
437.0,33.0,2.0,8.0,20.3
445.0,33.0,2.0,8.0,20.3
447.0,33.0,2.0,8.0,20.3
448.0,33.0,2.0,8.0,20.3
448.0,33.0,2.0,8.0,20.2
444.0,33.0,2.0,8.0,20.2
451.0,33.0,2.0,8.0,20.2
450.0,33.0,2.0,8.0,20.2
450.0,33.0,2.0,8.0,20.2
453.0,33.0,2.0,8.0,20.2
458.0,33.0,2.0,8.0,20.2
452.0,33.0,2.0,8.0,20.2
461.0,33.0,2.0,22.0,20.2
455.0,33.0,2.0,8.0,20.2
460.0,33.0,2.0,8.0,20.2
460.0,33.0,2.0,8.0,20.2
461.0,33.0,2.0,11.0,20.1
452.0,33.0,2.0,8.0,20.1
458.0,33.0,2.0,8.0,20.1
458.0,33.0,2.0,8.0,20.1
457.0,33.0,2.0,8.0,20.1
456.0,32.0,2.0,8.0,20.1
452.0,32.0,2.0,8.0,20.1
461.0,32.0,2.0,66.0,20.1
459.0,32.0,2.0,8.0,20.0
452.0,32.0,2.0,8.0,20.1
459.0,32.0,2.0,8.0,20.0
454.0,32.0,2.0,9.0,20.0
457.0,32.0,2.0,8.0,20.0
425.0,34.0,0.0,76.0,20.5
426.0,34.0,0.0,8.0,20.5
421.0,34.0,0.0,8.0,20.5
420.0,34.0,0.0,8.0,20.4
418.0,34.0,0.0,7.0,20.4
421.0,34.0,0.0,7.0,20.4
418.0,34.0,0.0,9.0,20.4
417.0,34.0,0.0,8.0,20.4
423.0,34.0,0.0,8.0,20.4
421.0,34.0,0.0,8.0,20.4
418.0,34.0,0.0,8.0,20.4
420.0,35.0,0.0,8.0,20.4
417.0,35.0,0.0,10.0,20.4
423.0,35.0,0.0,9.0,20.4
415.0,35.0,0.0,10.0,20.4
417.0,35.0,0.0,10.0,20.4
422.0,35.0,0.0,29.0,20.4
414.0,35.0,0.0,9.0,20.4
415.0,35.0,0.0,9.0,20.4
418.0,35.0,43.0,10.0,20.4
421.0,35.0,44.0,9.0,20.4
424.0,35.0,43.0,10.0,20.4
419.0,35.0,44.0,9.0,20.4
416.0,35.0,43.0,9.0,20.4
417.0,35.0,43.0,10.0,20.4
421.0,35.0,43.0,10.0,20.5
418.0,35.0,43.0,9.0,20.4
421.0,35.0,44.0,9.0,20.4
429.0,35.0,44.0,9.0,20.5
426.0,35.0,45.0,9.0,20.5
429.0,35.0,45.0,66.0,20.5
426.0,35.0,44.0,10.0,20.5
430.0,35.0,44.0,10.0,20.5
435.0,35.0,46.0,98.0,20.5
429.0,0.0,44.0,9.0,0.0
435.0,35.0,44.0,9.0,20.6
427.0,35.0,45.0,11.0,20.6
428.0,35.0,44.0,11.0,20.6
425.0,35.0,45.0,9.0,20.6
432.0,35.0,44.0,9.0,20.6
421.0,35.0,45.0,9.0,20.6
423.0,35.0,44.0,9.0,20.7
428.0,35.0,43.0,9.0,20.6
428.0,35.0,45.0,10.0,20.7
423.0,35.0,46.0,10.0,20.7
429.0,35.0,45.0,11.0,20.7
433.0,35.0,45.0,9.0,20.7
432.0,35.0,44.0,9.0,20.7
445.0,35.0,44.0,9.0,20.7
436.0,35.0,45.0,9.0,20.7
442.0,35.0,45.0,10.0,20.7
439.0,35.0,44.0,10.0,20.7
439.0,35.0,45.0,69.0,20.8
435.0,35.0,45.0,9.0,20.8
436.0,34.0,43.0,9.0,20.7
428.0,34.0,44.0,10.0,20.8
429.0,34.0,44.0,9.0,20.7
430.0,34.0,43.0,10.0,20.7
441.0,34.0,44.0,10.0,20.7
431.0,34.0,42.0,9.0,20.7
426.0,0.0,43.0,9.0,0.0
425.0,34.0,43.0,9.0,20.7
429.0,34.0,42.0,8.0,20.7
429.0,34.0,43.0,8.0,20.7
426.0,34.0,14.0,11.0,20.7
428.0,33.0,14.0,8.0,20.7
430.0,33.0,14.0,10.0,20.7
431.0,33.0,13.0,53.0,20.7
498.0,34.0,14.0,48.0,20.7
526.0,34.0,0.0,43.0,20.8
540.0,34.0,14.0,14.0,20.8
559.0,34.0,14.0,100.0,20.8
572.0,35.0,14.0,100.0,20.8
553.0,34.0,14.0,16.0,20.9
564.0,35.0,14.0,78.0,20.9
573.0,35.0,14.0,84.0,20.9
572.0,35.0,14.0,25.0,20.9
591.0,35.0,14.0,45.0,20.9
587.0,35.0,14.0,68.0,20.9
565.0,35.0,13.0,14.0,20.8
529.0,35.0,14.0,9.0,20.8
509.0,34.0,3.0,8.0,20.8
481.0,34.0,2.0,8.0,20.7
470.0,34.0,3.0,8.0,20.6
465.0,34.0,3.0,8.0,20.6
458.0,34.0,2.0,7.0,20.6
447.0,34.0,2.0,8.0,20.6
449.0,33.0,2.0,8.0,20.5
438.0,33.0,2.0,8.0,20.5
447.0,33.0,2.0,7.0,20.5
441.0,33.0,2.0,8.0,20.5
438.0,33.0,2.0,8.0,20.5
444.0,33.0,2.0,100.0,20.5
443.0,33.0,2.0,13.0,20.5
447.0,33.0,2.0,66.0,20.5
437.0,33.0,2.0,8.0,20.5
437.0,33.0,2.0,7.0,20.5
438.0,33.0,2.0,8.0,20.5
438.0,33.0,2.0,76.0,20.5
439.0,33.0,2.0,8.0,20.5
438.0,32.0,2.0,7.0,20.5
435.0,33.0,2.0,8.0,20.5
435.0,32.0,2.0,8.0,20.5
438.0,32.0,2.0,60.0,20.5
437.0,32.0,2.0,72.0,20.4
438.0,32.0,2.0,8.0,20.4
438.0,32.0,2.0,10.0,20.4
440.0,32.0,2.0,9.0,20.4
440.0,32.0,2.0,9.0,20.4
440.0,32.0,2.0,9.0,20.4
438.0,32.0,2.0,24.0,20.4
438.0,32.0,2.0,9.0,20.4
444.0,32.0,43.0,10.0,20.4
440.0,32.0,42.0,9.0,20.4
446.0,32.0,42.0,15.0,20.4
434.0,32.0,42.0,9.0,20.4
445.0,32.0,43.0,8.0,20.4
438.0,32.0,43.0,10.0,20.4
443.0,32.0,42.0,9.0,20.4
441.0,32.0,43.0,8.0,20.4
437.0,32.0,43.0,10.0,20.4
431.0,32.0,43.0,9.0,20.5
441.0,32.0,44.0,10.0,20.4
442.0,32.0,44.0,26.0,20.5
439.0,32.0,0.0,32.0,20.5
440.0,32.0,44.0,9.0,20.6
435.0,32.0,44.0,9.0,20.5
436.0,32.0,44.0,17.0,20.6
446.0,32.0,43.0,18.0,20.6
455.0,32.0,43.0,69.0,20.7
460.0,33.0,43.0,13.0,20.7
459.0,33.0,44.0,10.0,20.7
457.0,33.0,45.0,16.0,20.7
496.0,33.0,44.0,35.0,20.8
531.0,34.0,44.0,24.0,20.9
536.0,34.0,44.0,58.0,21.0
556.0,34.0,45.0,19.0,21.0
580.0,34.0,46.0,30.0,21.1
594.0,35.0,46.0,53.0,21.1
581.0,35.0,43.0,13.0,21.1
573.0,35.0,44.0,23.0,21.1
599.0,35.0,43.0,100.0,21.1
596.0,35.0,42.0,14.0,21.1
567.0,35.0,44.0,26.0,21.1
568.0,35.0,44.0,64.0,21.1
520.0,35.0,44.0,14.0,21.0
504.0,34.0,43.0,11.0,21.0
497.0,35.0,43.0,10.0,21.0
483.0,34.0,42.0,20.0,21.0
476.0,34.0,43.0,24.0,21.0
492.0,34.0,42.0,13.0,21.0
484.0,34.0,42.0,10.0,21.0
497.0,35.0,44.0,25.0,21.0
455.0,34.0,44.0,10.0,20.9
460.0,34.0,43.0,8.0,20.9
453.0,34.0,43.0,9.0,20.9
451.0,34.0,42.0,8.0,20.9
452.0,34.0,45.0,9.0,20.8
444.0,34.0,42.0,8.0,20.8
444.0,34.0,42.0,8.0,20.8
442.0,34.0,43.0,9.0,20.8
442.0,34.0,43.0,8.0,20.8
436.0,34.0,43.0,69.0,20.8
435.0,33.0,0.0,8.0,20.8
439.0,33.0,0.0,8.0,20.8
440.0,33.0,0.0,8.0,20.8
432.0,33.0,0.0,8.0,20.8
437.0,33.0,0.0,8.0,20.8
431.0,33.0,0.0,8.0,20.7
434.0,33.0,0.0,8.0,20.7
432.0,33.0,0.0,8.0,20.8
435.0,33.0,0.0,8.0,20.7
427.0,33.0,0.0,9.0,20.7
433.0,33.0,0.0,7.0,20.7
429.0,32.0,0.0,8.0,20.7
426.0,33.0,0.0,7.0,20.7
433.0,33.0,0.0,7.0,20.7
432.0,33.0,0.0,8.0,20.7
434.0,33.0,0.0,9.0,20.7
430.0,33.0,0.0,8.0,20.7
431.0,33.0,0.0,8.0,20.7
437.0,33.0,0.0,8.0,20.6
439.0,33.0,0.0,7.0,20.7
431.0,33.0,0.0,7.0,20.7
435.0,33.0,0.0,8.0,20.7
440.0,33.0,0.0,8.0,20.6
438.0,33.0,0.0,8.0,20.6
433.0,33.0,0.0,7.0,20.7
443.0,33.0,0.0,8.0,20.6
442.0,33.0,0.0,8.0,20.7
437.0,33.0,0.0,8.0,20.6
434.0,33.0,0.0,97.0,20.6
439.0,33.0,0.0,7.0,20.6
437.0,33.0,0.0,8.0,20.6
437.0,33.0,0.0,8.0,20.6
440.0,33.0,0.0,7.0,20.6
437.0,33.0,0.0,8.0,20.6
436.0,33.0,0.0,10.0,20.6
435.0,33.0,0.0,10.0,20.5
438.0,33.0,0.0,11.0,20.5
439.0,33.0,0.0,9.0,20.5
444.0,33.0,0.0,11.0,20.5
434.0,33.0,0.0,11.0,20.5
445.0,33.0,0.0,10.0,20.5
442.0,33.0,43.0,9.0,20.5
445.0,33.0,43.0,9.0,20.5
443.0,33.0,44.0,9.0,20.5
440.0,33.0,43.0,10.0,20.6
442.0,34.0,44.0,11.0,20.6
442.0,34.0,12.0,9.0,20.6
448.0,34.0,44.0,9.0,20.6
450.0,34.0,44.0,10.0,20.6
447.0,34.0,43.0,10.0,20.6
450.0,34.0,44.0,93.0,20.6
